Date,sp_500,algo,algo2,whale1,whale2,whale3,whale4
2013-12-24,0.002907294,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-12-26,0.004723076,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-12-27,-0.0003367,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-12-30,-0.000179244,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-12-31,0.003944037,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-02,-0.008941146,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-03,-0.000333084,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-06,-0.002518106,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-07,0.006045008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-08,-0.000212246,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-09,0.00034818,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-10,0.002301384,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-13,-0.012736368,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-14,0.010702167,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-15,0.005139636,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-16,-0.001348943,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-17,-0.003910371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-21,0.002766027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-22,0.000574569,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-23,-0.008969297,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-24,-0.021320568,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-27,-0.0049002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-28,0.006103208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-29,-0.010314508,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-30,0.011141518,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-31,-0.006507385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-03,-0.023365425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-04,0.007583181,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-05,-0.002032381,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-06,0.012286924,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-07,0.013127289,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-10,0.001566806,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-11,0.010941063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-12,-0.00026934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-13,0.005776493,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-14,0.004786172,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-18,0.001157131,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-19,-0.006567327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-20,0.005995282,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-21,-0.001922396,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-24,0.006148484,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-25,-0.001349506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-26,2.16783E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-27,0.004923717,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-02-28,0.002775014,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-03,-0.007433373,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-04,0.015038075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-05,-5.33672E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-06,0.001715476,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-07,0.000537795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-10,-0.000463464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-11,-0.005108078,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-12,0.000305107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-13,-0.01183964,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-14,-0.002829784,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-17,0.009522119,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-18,0.007167846,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-19,-0.006169489,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-20,0.006004241,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-21,-0.002941303,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-24,-0.004888449,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-25,0.004384601,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-26,-0.007049704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-27,-0.001903691,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-28,0.004618813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-03-31,0.00786182,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-01,0.006990114,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-02,0.002845206,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-03,-0.001127718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-04,-0.012696438,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-07,-0.010866973,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-08,0.003736582,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-09,0.010800244,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-10,-0.02133022,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-11,-0.009577626,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-14,0.008150289,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-15,0.006711956,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-16,0.010379582,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-17,0.00136204,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-21,0.003760905,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-22,0.004075444,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-23,-0.002218205,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-24,0.001714033,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-25,-0.008162499,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-28,0.003225582,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-29,0.004738252,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-30,0.002983094,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-01,-0.000143336,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-02,-0.001350245,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-05,0.001867711,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-06,-0.009069882,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-07,0.005585105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-08,-0.001375538,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-09,0.001517184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-12,0.009580049,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-13,0.000421618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-14,-0.00472325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-15,-0.00945025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-16,0.003732973,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-19,0.003835361,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-20,-0.006546243,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-21,0.00805072,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-22,0.002356684,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-23,0.004230399,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-27,0.005952163,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-05-28,-0.001115312,0.001744647,0,#N/A,#N/A,#N/A,#N/A
2014-05-29,0.005338458,0.003978067,0,#N/A,#N/A,#N/A,#N/A
2014-05-30,0.001840328,0.004464154,0,#N/A,#N/A,#N/A,#N/A
2014-06-02,0.000727284,0.005692408,0,#N/A,#N/A,#N/A,#N/A
2014-06-03,-0.000379371,0.005292255,0,#N/A,#N/A,#N/A,#N/A
2014-06-04,0.001888084,-0.001837574,0,#N/A,#N/A,#N/A,#N/A
2014-06-05,0.006482999,0.00406239,0.013285048,#N/A,#N/A,#N/A,#N/A
2014-06-06,0.004606451,0.001856654,0.008283771,#N/A,#N/A,#N/A,#N/A
2014-06-09,0.000937851,-0.005011642,0.005668109,#N/A,#N/A,#N/A,#N/A
2014-06-10,-0.000246054,0.004406055,-0.000735492,#N/A,#N/A,#N/A,#N/A
2014-06-11,-0.003549584,0.004760098,-0.003761279,#N/A,#N/A,#N/A,#N/A
2014-06-12,-0.007139489,-2.82366E-05,-0.003841129,#N/A,#N/A,#N/A,#N/A
2014-06-13,0.003124742,0.001917394,-0.000814389,#N/A,#N/A,#N/A,#N/A
2014-06-16,0.000836008,0.001084026,0.001830683,#N/A,#N/A,#N/A,#N/A
2014-06-17,0.002167879,0.00092205,0.00686971,#N/A,#N/A,#N/A,#N/A
2014-06-18,0.007659761,-0.006303341,0.007228216,#N/A,#N/A,#N/A,#N/A
2014-06-19,0.001275849,-0.000852887,0.003988948,#N/A,#N/A,#N/A,#N/A
2014-06-20,0.001727063,0.006397621,0.003928499,#N/A,#N/A,#N/A,#N/A
2014-06-23,-0.000132477,-0.004532259,-0.000614743,#N/A,#N/A,#N/A,#N/A
2014-06-24,-0.00647699,0.011861275,-0.009389094,#N/A,#N/A,#N/A,#N/A
2014-06-25,0.004873618,-0.001321403,0.006322459,#N/A,#N/A,#N/A,#N/A
2014-06-26,-0.001180245,-0.000212718,-0.000333518,#N/A,#N/A,#N/A,#N/A
2014-06-27,0.001907229,0.007136136,0.004594925,#N/A,#N/A,#N/A,#N/A
2014-06-30,-0.000372405,-0.001583622,0.005242159,#N/A,#N/A,#N/A,#N/A
2014-07-01,0.006633491,0.001817482,0.007710393,#N/A,#N/A,#N/A,#N/A
2014-07-02,0.000658355,0.003299779,-0.002833827,#N/A,#N/A,#N/A,#N/A
2014-07-03,0.005449674,0.001357719,0.003125095,#N/A,#N/A,#N/A,#N/A
2014-07-07,-0.003939019,0.002781864,-0.012257574,#N/A,#N/A,#N/A,#N/A
2014-07-08,-0.007098808,0.002488125,-0.010457268,#N/A,#N/A,#N/A,#N/A
2014-07-09,0.004622801,-0.001880925,0.00442712,#N/A,#N/A,#N/A,#N/A
2014-07-10,-0.004148258,-0.001153153,-0.01121378,#N/A,#N/A,#N/A,#N/A
2014-07-11,0.001468817,-0.000365819,0.00278014,#N/A,#N/A,#N/A,#N/A
2014-07-14,0.004820191,0.004460322,0.004614065,#N/A,#N/A,#N/A,#N/A
2014-07-15,-0.001935863,-0.002106388,-0.007798816,#N/A,#N/A,#N/A,#N/A
2014-07-16,0.004183551,-0.003186335,0.000109239,#N/A,#N/A,#N/A,#N/A
2014-07-17,-0.011975773,-0.009029619,-0.008056235,#N/A,#N/A,#N/A,#N/A
2014-07-18,0.010160649,0.012265245,0.008167203,#N/A,#N/A,#N/A,#N/A
2014-07-21,-0.002325664,-0.004785685,0.000170076,#N/A,#N/A,#N/A,#N/A
2014-07-22,0.004991102,0.007619714,0.004152896,#N/A,#N/A,#N/A,#N/A
2014-07-23,0.001751375,0.002153289,0.000108912,#N/A,#N/A,#N/A,#N/A
2014-07-24,0.000487932,-0.002485797,-0.002871512,#N/A,#N/A,#N/A,#N/A
2014-07-25,-0.004872772,-0.003465966,-0.002641164,#N/A,#N/A,#N/A,#N/A
2014-07-28,0.000288037,-0.008951928,-0.003285698,#N/A,#N/A,#N/A,#N/A
2014-07-29,-0.004548339,0.004511134,-0.001174228,#N/A,#N/A,#N/A,#N/A
2014-07-30,6.09115E-05,0.008790943,0.000164391,#N/A,#N/A,#N/A,#N/A
2014-07-31,-0.020407423,-0.001407721,-0.016206457,#N/A,#N/A,#N/A,#N/A
2014-08-01,-0.002867309,-0.000859711,-0.003613245,#N/A,#N/A,#N/A,#N/A
2014-08-04,0.007137737,0.000688986,0.000587622,#N/A,#N/A,#N/A,#N/A
2014-08-05,-0.00978018,-0.002205733,-0.003919588,#N/A,#N/A,#N/A,#N/A
2014-08-06,1.5623E-05,0.005692063,0.00384911,#N/A,#N/A,#N/A,#N/A
2014-08-07,-0.005587645,-0.001645369,-0.004516224,#N/A,#N/A,#N/A,#N/A
2014-08-08,0.011399935,0.001319473,0.007735459,#N/A,#N/A,#N/A,#N/A
2014-08-11,0.002751792,0.000213777,0.006613594,#N/A,#N/A,#N/A,#N/A
2014-08-12,-0.001639302,0.005143508,-0.004226659,#N/A,#N/A,#N/A,#N/A
2014-08-13,0.006662489,0.003663482,0.006931658,#N/A,#N/A,#N/A,#N/A
2014-08-14,0.004326967,-0.002417937,0.00029804,#N/A,#N/A,#N/A,#N/A
2014-08-15,-6.13792E-05,-1.7966E-05,-0.000261873,#N/A,#N/A,#N/A,#N/A
2014-08-18,0.008459533,-0.004957634,0.011767294,#N/A,#N/A,#N/A,#N/A
2014-08-19,0.004975777,-0.002266363,0.002742082,#N/A,#N/A,#N/A,#N/A
2014-08-20,0.002471671,0.004074905,-0.002001947,#N/A,#N/A,#N/A,#N/A
2014-08-21,0.002941221,0.00183427,0.002010192,#N/A,#N/A,#N/A,#N/A
2014-08-22,-0.00199658,-0.005166262,-0.000234894,#N/A,#N/A,#N/A,#N/A
2014-08-25,0.004764956,-0.008966484,0.005241881,#N/A,#N/A,#N/A,#N/A
2014-08-26,0.00104999,0.001220383,0.004719196,#N/A,#N/A,#N/A,#N/A
2014-08-27,4.9997E-05,0.000842948,5.30629E-05,#N/A,#N/A,#N/A,#N/A
2014-08-28,-0.001692759,0.001708843,-0.003042686,#N/A,#N/A,#N/A,#N/A
2014-08-29,0.003309424,4.16157E-05,0.006066452,#N/A,#N/A,#N/A,#N/A
2014-09-02,-0.000544379,-0.005222752,0.004213513,#N/A,#N/A,#N/A,#N/A
2014-09-03,-0.000779719,0.006050495,-0.002217419,#N/A,#N/A,#N/A,#N/A
2014-09-04,-0.001536806,-0.002193134,-0.001654462,#N/A,#N/A,#N/A,#N/A
2014-09-05,0.005010684,0.000379049,0.002718494,#N/A,#N/A,#N/A,#N/A
2014-09-08,-0.003082626,-0.002510668,-0.001581841,#N/A,#N/A,#N/A,#N/A
2014-09-09,-0.006588079,0.002997263,-0.007669799,#N/A,#N/A,#N/A,#N/A
2014-09-10,0.003632829,-0.006098305,0.00242932,#N/A,#N/A,#N/A,#N/A
2014-09-11,0.000881123,0.000753773,0.000962581,#N/A,#N/A,#N/A,#N/A
2014-09-12,-0.005998368,-0.001447952,-0.006618516,#N/A,#N/A,#N/A,#N/A
2014-09-15,-0.000710639,0.007319704,-0.007406653,#N/A,#N/A,#N/A,#N/A
2014-09-16,0.007428789,-0.000623326,0.003606564,#N/A,#N/A,#N/A,#N/A
2014-09-17,0.001293984,0.002087964,0.000468082,#N/A,#N/A,#N/A,#N/A
2014-09-18,0.004867353,0.000282676,0.002727474,#N/A,#N/A,#N/A,#N/A
2014-09-19,-0.000477517,-0.00328698,-0.004640942,#N/A,#N/A,#N/A,#N/A
2014-09-22,-0.008078063,-0.007845708,-0.011880192,#N/A,#N/A,#N/A,#N/A
2014-09-23,-0.005810054,-0.000511576,-0.007547696,#N/A,#N/A,#N/A,#N/A
2014-09-24,0.007771606,0.005868847,0.007243954,#N/A,#N/A,#N/A,#N/A
2014-09-25,-0.016434468,-0.004803681,-0.012140832,#N/A,#N/A,#N/A,#N/A
2014-09-26,0.008502912,0.00102682,0.006475393,#N/A,#N/A,#N/A,#N/A
2014-09-29,-0.002553342,0.000496304,-0.00110713,#N/A,#N/A,#N/A,#N/A
2014-09-30,-0.002793707,-0.003369818,-0.006097045,#N/A,#N/A,#N/A,#N/A
2014-10-01,-0.01342644,-0.003134671,-0.012948902,#N/A,#N/A,#N/A,#N/A
2014-10-02,5.1383E-06,0.002350981,0.004265876,#N/A,#N/A,#N/A,#N/A
2014-10-03,0.011042228,-0.002848755,0.00664286,#N/A,#N/A,#N/A,#N/A
2014-10-06,-0.001567574,-0.002876431,-0.005622243,#N/A,#N/A,#N/A,#N/A
2014-10-07,-0.015358379,-0.001277685,-0.014662847,#N/A,#N/A,#N/A,#N/A
2014-10-08,0.017161954,-0.006380639,0.010324865,#N/A,#N/A,#N/A,#N/A
2014-10-09,-0.021097287,-0.015838732,-0.018759904,#N/A,#N/A,#N/A,#N/A
2014-10-10,-0.01158368,-0.012611841,-0.011751877,#N/A,#N/A,#N/A,#N/A
2014-10-13,-0.016743655,-0.018528185,-0.002008773,#N/A,#N/A,#N/A,#N/A
2014-10-14,0.001576397,0.000702224,0.004501001,#N/A,#N/A,#N/A,#N/A
2014-10-15,-0.008166487,0.021615606,-0.000976804,#N/A,#N/A,#N/A,#N/A
2014-10-16,0.000144946,0.098246178,0.08373401,#N/A,#N/A,#N/A,#N/A
2014-10-17,0.012720219,0.021664938,-0.000275918,#N/A,#N/A,#N/A,#N/A
2014-10-20,0.009059826,0.005037294,0.004896952,#N/A,#N/A,#N/A,#N/A
2014-10-21,0.019198673,0.02141793,0.010815148,#N/A,#N/A,#N/A,#N/A
2014-10-22,-0.007352979,0.001017863,-0.009479094,#N/A,#N/A,#N/A,#N/A
2014-10-23,0.012153864,-0.004327491,0.009967348,#N/A,#N/A,#N/A,#N/A
2014-10-24,0.007004042,-0.002709168,0.004100342,#N/A,#N/A,#N/A,#N/A
2014-10-27,-0.001503851,-0.006417813,-0.003192454,#N/A,#N/A,#N/A,#N/A
2014-10-28,0.011798191,-0.009267895,0.021133043,#N/A,#N/A,#N/A,#N/A
2014-10-29,-0.001387277,0.005523323,-0.003314337,#N/A,#N/A,#N/A,#N/A
2014-10-30,0.006191562,-0.00994046,0.0127657,#N/A,#N/A,#N/A,#N/A
2014-10-31,0.011595352,0.004943083,0.005887659,#N/A,#N/A,#N/A,#N/A
2014-11-03,-0.000118941,-0.005807727,-0.001969507,#N/A,#N/A,#N/A,#N/A
2014-11-04,-0.002837831,-0.007911255,-0.002184426,#N/A,#N/A,#N/A,#N/A
2014-11-05,0.0056682,0.005101978,0.000473469,#N/A,#N/A,#N/A,#N/A
2014-11-06,0.003761305,-0.001446846,0.001659414,#N/A,#N/A,#N/A,#N/A
2014-11-07,0.000349423,0.016686127,0.00060362,#N/A,#N/A,#N/A,#N/A
2014-11-10,0.003110496,-0.006627334,0.004024973,#N/A,#N/A,#N/A,#N/A
2014-11-11,0.000696188,0.004462871,-0.001106891,#N/A,#N/A,#N/A,#N/A
2014-11-12,-0.000701582,-0.000323526,0.002971833,#N/A,#N/A,#N/A,#N/A
2014-11-13,0.000529586,-0.004447401,-0.006087471,#N/A,#N/A,#N/A,#N/A
2014-11-14,0.000240217,0.008597469,-0.002352161,#N/A,#N/A,#N/A,#N/A
2014-11-17,0.000734819,-0.004656878,-0.006084841,#N/A,#N/A,#N/A,#N/A
2014-11-18,0.00510771,0.006137028,0.002474899,#N/A,#N/A,#N/A,#N/A
2014-11-19,-0.001503378,-0.003073948,-0.00586102,#N/A,#N/A,#N/A,#N/A
2014-11-20,0.00196322,0.001404838,0.005298479,#N/A,#N/A,#N/A,#N/A
2014-11-21,0.005209595,-0.000998772,0.003494867,#N/A,#N/A,#N/A,#N/A
2014-11-24,0.002855886,0.002182548,0.00487351,#N/A,#N/A,#N/A,#N/A
2014-11-25,-0.00115141,-0.000444118,0.002514064,#N/A,#N/A,#N/A,#N/A
2014-11-26,0.002798107,-4.8544E-05,0.003768765,#N/A,#N/A,#N/A,#N/A
2014-11-28,-0.002548898,0.001051626,-0.016907579,#N/A,#N/A,#N/A,#N/A
2014-12-01,-0.006876266,-0.006521136,-0.011823793,#N/A,#N/A,#N/A,#N/A
2014-12-02,0.006343907,-0.00508259,0.008600137,#N/A,#N/A,#N/A,#N/A
2014-12-03,0.003750609,0.002414071,0.007579151,#N/A,#N/A,#N/A,#N/A
2014-12-04,-0.001163172,-0.006519726,-0.00151004,#N/A,#N/A,#N/A,#N/A
2014-12-05,0.001662354,-0.007698471,0.004889203,#N/A,#N/A,#N/A,#N/A
2014-12-08,-0.00730958,-0.021522113,-0.007382206,#N/A,#N/A,#N/A,#N/A
2014-12-09,-0.000237885,0.010578675,0.004409637,#N/A,#N/A,#N/A,#N/A
2014-12-10,-0.016622741,-0.01603193,-0.015021028,#N/A,#N/A,#N/A,#N/A
2014-12-11,0.004515238,-0.002905397,0.001101569,#N/A,#N/A,#N/A,#N/A
2014-12-12,-0.0164808,-0.010493471,-0.006198049,#N/A,#N/A,#N/A,#N/A
2014-12-15,-0.006383096,-0.016108293,-0.005809857,#N/A,#N/A,#N/A,#N/A
2014-12-16,-0.008561696,0.007826555,-0.004253785,#N/A,#N/A,#N/A,#N/A
2014-12-17,0.019946445,0.018029129,0.017845634,#N/A,#N/A,#N/A,#N/A
2014-12-18,0.023452017,0.002200417,0.014153376,#N/A,#N/A,#N/A,#N/A
2014-12-19,0.004549296,0.012335797,-0.001839993,#N/A,#N/A,#N/A,#N/A
2014-12-22,0.003795934,-0.003916217,0.006939787,#N/A,#N/A,#N/A,#N/A
2014-12-23,0.001743373,0.002465631,0.000157861,#N/A,#N/A,#N/A,#N/A
2014-12-24,-0.000139297,0.005568028,0.003994111,#N/A,#N/A,#N/A,#N/A
2014-12-26,0.003298592,0.002959045,0.005727679,#N/A,#N/A,#N/A,#N/A
2014-12-29,0.000861009,0.001527394,0.001762883,#N/A,#N/A,#N/A,#N/A
2014-12-30,-0.004912635,0.006072476,-0.002073532,#N/A,#N/A,#N/A,#N/A
2014-12-31,-0.010418184,0.008769903,-0.004627706,#N/A,#N/A,#N/A,#N/A
2015-01-02,-0.000340103,0.012827863,6.05142E-05,#N/A,#N/A,#N/A,#N/A
2015-01-05,-0.018618416,0.013711553,-0.015621226,#N/A,#N/A,#N/A,#N/A
2015-01-06,-0.00897329,0.002306612,-0.011983665,#N/A,#N/A,#N/A,#N/A
2015-01-07,0.011496125,0.003473325,0.009417582,#N/A,#N/A,#N/A,#N/A
2015-01-08,0.017573977,0.003680681,0.012869601,#N/A,#N/A,#N/A,#N/A
2015-01-09,-0.008475115,-0.009436063,-0.001881311,#N/A,#N/A,#N/A,#N/A
2015-01-12,-0.008159703,-0.019423143,-0.00228169,#N/A,#N/A,#N/A,#N/A
2015-01-13,-0.002585231,0.006974893,-0.003398636,#N/A,#N/A,#N/A,#N/A
2015-01-14,-0.005847052,-0.001203902,-0.003058355,#N/A,#N/A,#N/A,#N/A
2015-01-15,-0.00933421,-0.006852335,-0.009003778,#N/A,#N/A,#N/A,#N/A
2015-01-16,0.013246378,0.002841896,0.012121413,#N/A,#N/A,#N/A,#N/A
2015-01-20,0.001547551,-0.01221143,-0.000832919,#N/A,#N/A,#N/A,#N/A
2015-01-21,0.004709368,0.009159427,-0.001564462,#N/A,#N/A,#N/A,#N/A
2015-01-22,0.015040109,0.006734655,0.011475535,#N/A,#N/A,#N/A,#N/A
2015-01-23,-0.005521927,0.001228229,-0.000907224,#N/A,#N/A,#N/A,#N/A
2015-01-26,0.002561871,0.00474755,0.007823672,#N/A,#N/A,#N/A,#N/A
2015-01-27,-0.01356951,0.001098869,-0.002441156,#N/A,#N/A,#N/A,#N/A
2015-01-28,-0.013680225,0.000556219,-0.014038692,#N/A,#N/A,#N/A,#N/A
2015-01-29,0.009444651,-0.001772238,0.007040395,#N/A,#N/A,#N/A,#N/A
2015-01-30,-0.013162973,-0.009664666,-0.005807031,#N/A,#N/A,#N/A,#N/A
2015-02-02,0.012796595,-0.000818959,0.008825272,#N/A,#N/A,#N/A,#N/A
2015-02-03,0.014233938,0.004373215,0.012170463,#N/A,#N/A,#N/A,#N/A
2015-02-04,-0.004173381,0.003917955,-0.001952021,#N/A,#N/A,#N/A,#N/A
2015-02-05,0.010186568,-0.000698826,0.01152585,#N/A,#N/A,#N/A,#N/A
2015-02-06,-0.003429872,-0.005235333,-0.004095121,#N/A,#N/A,#N/A,#N/A
2015-02-09,-0.004265319,-0.003056944,-0.003189006,#N/A,#N/A,#N/A,#N/A
2015-02-10,0.01056275,0.002668417,0.005039694,#N/A,#N/A,#N/A,#N/A
2015-02-11,-2.90061E-05,-0.003209301,0.000753067,#N/A,#N/A,#N/A,#N/A
2015-02-12,0.009552402,-0.000669282,0.010815475,#N/A,#N/A,#N/A,#N/A
2015-02-13,0.004058198,-0.001264711,0.007287517,#N/A,#N/A,#N/A,#N/A
2015-02-17,0.00159498,-0.004024055,0.003001792,#N/A,#N/A,#N/A,#N/A
2015-02-18,-0.000314334,0.010278774,-0.001117439,#N/A,#N/A,#N/A,#N/A
2015-02-19,-0.001063196,-0.003966625,0.000213997,#N/A,#N/A,#N/A,#N/A
2015-02-20,0.006089182,-0.002065644,0.000996247,#N/A,#N/A,#N/A,#N/A
2015-02-23,-0.000303366,0.005725015,-0.002504527,#N/A,#N/A,#N/A,#N/A
2015-02-24,0.002751149,0.005636099,0.002792992,#N/A,#N/A,#N/A,#N/A
2015-02-25,-0.000766371,0.002055167,0.004100709,#N/A,#N/A,#N/A,#N/A
2015-02-26,-0.001478155,-0.004783477,0.004708557,#N/A,#N/A,#N/A,#N/A
2015-02-27,-0.002965075,0.000398911,-0.000447081,#N/A,#N/A,#N/A,#N/A
2015-03-02,0.006087683,-0.008157768,0.003200006,0,0,0,0
2015-03-03,-0.004559299,-0.001942125,-0.000949483,-0.001265508,-0.004980519,-0.000495532,-0.00656867
2015-03-04,-0.004407847,-0.008588804,0.002416211,0.002229913,0.00324128,-0.002533977,0.004213019
2015-03-05,0.001194646,-0.000955048,0.004323159,0.004016002,0.004076053,0.002354657,0.00672633
2015-03-06,-0.014377722,-0.004956743,-0.011460322,-0.007905357,-0.003574034,-0.008481173,-0.013098061
2015-03-09,0.003928961,-0.005447051,0.001303221,0.00058228,0.00422541,0.005842736,-0.001652455
2015-03-10,-0.017254031,-0.001391591,-0.012155355,-0.010262967,-0.005340724,-0.012079154,-0.009739028
2015-03-11,-0.001921343,0.002993868,0.000604757,0.004011921,0.005163143,0.003311826,-0.001146676
2015-03-12,0.012444638,-0.002934723,0.011667115,0.00826463,0.010271619,0.01311689,0.010801418
2015-03-13,-0.006111815,-0.005422821,-0.005061513,-0.002497275,-0.001428416,-0.003697187,-0.008142218
